event_activity_id,hcp_id,event_id,campaign_id,drug_id,event_name,event_type,event_activity_type,activity_timestamp,registration_status,attendance_status,attendance_duration_minutes,questions_asked,poll_responses,device_type,source_system
EVTACT00003567,HCP0562,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 06:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00011554,HCP1781,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 06:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00009700,HCP1510,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 06:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00011008,HCP1703,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 06:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009971,HCP1549,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 06:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00004944,HCP0778,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-15 07:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000933,HCP0160,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-15 07:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005958,HCP0928,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-15 07:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005746,HCP0893,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 08:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000612,HCP0105,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 08:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000067,HCP0013,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 08:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008678,HCP1349,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 08:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002243,HCP0361,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 08:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009209,HCP1431,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 10:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001939,HCP0317,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 10:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003576,HCP0564,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-15 11:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002500,HCP0401,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 11:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00007420,HCP1157,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 11:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011582,HCP1785,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 11:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00012265,HCP1890,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 12:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004244,HCP0670,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-15 14:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000549,HCP0094,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 00:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00012738,HCP1956,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 00:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000717,HCP0124,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 01:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002241,HCP0361,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 01:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003869,HCP0606,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 01:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010675,HCP1656,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 01:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008792,HCP1365,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 02:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00007557,HCP1174,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 02:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008461,HCP1313,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 02:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003584,HCP0566,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 03:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005192,HCP0822,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 04:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001401,HCP0237,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 04:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001712,HCP0283,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 04:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007121,HCP1107,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 04:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006685,HCP1039,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 05:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002879,HCP0457,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 05:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006289,HCP0978,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 05:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011670,HCP1801,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 05:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012869,HCP1979,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 05:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005247,HCP0828,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 06:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008765,HCP1359,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 07:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001652,HCP0274,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 07:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008336,HCP1291,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 08:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006271,HCP0975,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 08:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000538,HCP0093,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 08:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001642,HCP0273,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 08:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008248,HCP1279,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 08:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005991,HCP0933,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 08:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005759,HCP0896,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 08:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006234,HCP0971,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 09:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002606,HCP0417,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 10:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011298,HCP1746,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 10:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010169,HCP1578,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-16 11:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004673,HCP0735,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-16 14:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003651,HCP0574,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 22:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000883,HCP0151,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 22:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00004135,HCP0650,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-16 23:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002668,HCP0425,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 00:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004648,HCP0731,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 01:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001984,HCP0323,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 01:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004088,HCP0640,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 01:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008547,HCP1327,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 02:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008247,HCP1279,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 02:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005389,HCP0844,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 02:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000970,HCP0168,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 02:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011715,HCP1808,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 02:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010679,HCP1656,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 03:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009114,HCP1413,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 03:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000455,HCP0078,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 03:22:45.517241,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006775,HCP1050,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 03:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005743,HCP0893,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 04:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006377,HCP0991,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 04:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000022,HCP0006,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 04:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001590,HCP0265,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 04:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007062,HCP1096,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 05:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002877,HCP0456,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 05:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011629,HCP1793,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 05:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002845,HCP0450,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 06:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002090,HCP0337,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 06:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005270,HCP0830,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 06:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002318,HCP0374,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 07:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001335,HCP0227,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 08:04:08.275862,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001859,HCP0303,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 09:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008268,HCP1281,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 09:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010539,HCP1633,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 09:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008709,HCP1353,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 09:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008897,HCP1380,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 09:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002436,HCP0393,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 09:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00010346,HCP1606,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 10:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001192,HCP0203,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 10:22:45.517241,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006390,HCP0994,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 10:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002586,HCP0414,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 10:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00010338,HCP1604,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 11:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00010983,HCP1700,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-17 11:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008977,HCP1393,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 12:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002226,HCP0358,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 12:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007652,HCP1191,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 12:41:22.758620,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002486,HCP0398,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 12:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010509,HCP1629,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 13:41:22.758620,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002157,HCP0346,EVENT0029,CAMP0022,DRUG008,RenalGuard Expert Panel 29,Expert Panel,registration,2026-07-17 13:41:22.758620,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002012,HCP0327,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-17 23:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000223,HCP0040,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-18 00:04:08.275862,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000347,HCP0061,EVENT0027,CAMP0001,DRUG001,CardioZen Product Launch 27,Product Launch,registration,2026-07-18 00:04:08.275862,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00012788,HCP1968,EVENT0028,CAMP0022,DRUG008,RenalGuard Medical Education 28,Medical Education,registration,2026-07-18 01:22:45.517241,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
