hcp_id,total_event_activities,event_registrations,event_attendance,event_attendance_rate,avg_event_attendance_duration,max_event_attendance_duration,event_questions,event_polls,last_event_activity,last_event_engagement,days_since_last_event_engagement,days_since_last_event_activity
HCP1449,10,6,4,0.6667,65.75,77.0,3.0,6.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP1467,6,3,3,1.0000,48.67,58.0,2.0,2.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP1487,8,4,4,1.0000,34.25,54.0,1.0,1.0,2026-07-12T22:45:31.034Z,2026-07-12T22:45:31.034Z,35,35
HCP1503,4,3,1,0.3333,41.0,41.0,0.0,0.0,2026-07-12T21:45:31.034Z,2026-07-12T21:45:31.034Z,35,35
HCP1532,5,3,2,0.6667,53.0,74.0,2.0,0.0,2026-06-28T13:08:16.551Z,2026-06-28T13:08:16.551Z,49,49
HCP1540,8,4,4,1.0000,56.5,76.0,6.0,4.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP1544,2,1,1,1.0000,46.0,46.0,0.0,0.0,2026-04-18T08:02:04.137Z,2026-04-18T08:02:04.137Z,120,120
HCP1574,2,1,1,1.0000,79.0,79.0,0.0,4.0,2026-04-25T07:20:41.379Z,2026-04-25T07:20:41.379Z,113,113
HCP1587,10,6,4,0.6667,70.75,99.0,3.0,6.0,2026-07-21T07:41:22.758Z,2026-06-14T11:31:02.068Z,63,26
HCP1609,16,9,7,0.7778,39.57,77.0,2.0,7.0,2026-07-09T06:22:45.517Z,2026-07-05T16:26:53.793Z,42,38
HCP1621,4,2,2,1.0000,62.0,66.0,2.0,0.0,2026-05-23T21:35:10.344Z,2026-05-23T21:35:10.344Z,85,85
HCP1630,10,6,4,0.6667,52.0,89.0,1.0,0.0,2026-06-07T07:12:24.827Z,2026-06-07T07:12:24.827Z,70,70
HCP1645,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-05-20T19:35:10.344Z,null,null,88
HCP1656,12,6,6,1.0000,56.17,80.0,2.0,9.0,2026-07-27T05:22:45.517Z,2026-07-27T05:22:45.517Z,20,20
HCP1675,4,2,2,1.0000,43.5,52.0,5.0,7.0,2026-05-02T12:39:18.620Z,2026-05-02T12:39:18.620Z,106,106
HCP1679,4,2,2,1.0000,70.0,104.0,0.0,4.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP1696,9,5,4,0.8000,53.0,80.0,3.0,1.0,2026-07-13T02:45:31.034Z,2026-07-13T02:45:31.034Z,34,34
HCP1711,6,4,2,0.5000,64.0,64.0,0.0,2.0,2026-07-23T03:22:45.517Z,2026-07-05T16:26:53.793Z,42,24
HCP1713,2,1,1,1.0000,82.0,82.0,0.0,2.0,2026-02-27T10:51:43.448Z,2026-02-27T10:51:43.448Z,170,170
HCP1756,4,2,2,1.0000,37.0,39.0,4.0,0.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP1765,9,5,4,0.8000,33.75,42.0,3.0,0.0,2026-05-31T02:53:47.586Z,2026-05-31T02:53:47.586Z,77,77
HCP1766,14,8,6,0.7500,37.83,68.0,2.0,3.0,2026-07-27T04:22:45.517Z,2026-07-27T04:22:45.517Z,20,20
HCP1776,4,2,2,1.0000,49.5,50.0,2.0,5.0,2026-02-20T01:33:06.206Z,2026-02-20T01:33:06.206Z,177,177
HCP1781,6,4,2,0.5000,48.0,49.0,3.0,0.0,2026-07-15T06:22:45.517Z,2026-06-14T09:31:02.068Z,63,32
HCP1815,2,1,1,1.0000,33.0,33.0,0.0,0.0,2026-02-13T00:14:28.965Z,2026-02-13T00:14:28.965Z,184,184
HCP1825,15,9,6,0.6667,56.33,76.0,1.0,4.0,2026-07-24T12:41:22.758Z,2026-06-07T05:12:24.827Z,70,23
HCP1844,15,8,7,0.8750,56.71,101.0,5.0,8.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP1848,8,5,3,0.6000,44.67,56.0,0.0,6.0,2026-08-10T12:00:00.000Z,2026-08-10T12:00:00.000Z,6,6
HCP1862,6,3,3,1.0000,31.67,48.0,1.0,3.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP1870,6,3,3,1.0000,48.67,52.0,4.0,0.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP1887,2,1,1,1.0000,88.0,88.0,0.0,0.0,2026-01-29T16:37:14.482Z,2026-01-29T16:37:14.482Z,199,199
HCP1911,8,4,4,1.0000,55.5,94.0,0.0,7.0,2026-05-24T00:35:10.344Z,2026-05-24T00:35:10.344Z,84,84
HCP1913,10,7,3,0.4286,53.0,67.0,6.0,0.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP1923,8,4,4,1.0000,47.5,68.0,2.0,5.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1931,13,7,6,0.8571,65.17,98.0,1.0,11.0,2026-07-20T04:04:08.275Z,2026-07-20T04:04:08.275Z,27,27
HCP1943,3,2,1,0.5000,21.0,21.0,0.0,0.0,2026-05-31T03:53:47.586Z,2026-05-31T03:53:47.586Z,77,77
HCP1946,10,5,5,1.0000,46.8,66.0,4.0,10.0,2026-07-05T19:26:53.793Z,2026-07-05T19:26:53.793Z,42,42
HCP1951,8,4,4,1.0000,53.5,91.0,0.0,0.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP1961,3,2,1,0.5000,40.0,40.0,0.0,3.0,2026-05-19T06:53:47.586Z,2026-04-03T23:24:49.655Z,135,89
HCP1999,6,3,3,1.0000,74.0,93.0,0.0,4.0,2026-07-05T17:26:53.793Z,2026-07-05T17:26:53.793Z,42,42
HCP0018,7,5,2,0.4000,66.0,108.0,2.0,0.0,2026-07-22T05:22:45.517Z,2026-06-07T05:12:24.827Z,70,25
HCP0028,11,7,4,0.5714,52.0,78.0,0.0,7.0,2026-07-27T09:22:45.517Z,2026-07-27T09:22:45.517Z,20,20
HCP0043,3,2,1,0.5000,44.0,44.0,0.0,0.0,2026-08-01T14:41:22.758Z,2026-05-24T00:35:10.344Z,84,15
HCP0125,6,4,2,0.5000,56.0,61.0,0.0,0.0,2026-05-08T04:35:10.344Z,2026-04-25T09:20:41.379Z,113,100
HCP0138,3,3,0,0.0000,0.0,0.0,0.0,0.0,2026-05-13T00:35:10.344Z,null,null,95
HCP0145,5,3,2,0.6667,52.0,53.0,0.0,0.0,2026-06-14T10:31:02.068Z,2026-06-14T10:31:02.068Z,63,63
HCP0151,4,3,1,0.3333,63.0,63.0,0.0,0.0,2026-08-05T13:00:00.000Z,2026-06-21T16:49:39.310Z,56,11
HCP0164,4,2,2,1.0000,37.5,42.0,4.0,0.0,2026-05-16T20:16:33.103Z,2026-05-16T20:16:33.103Z,92,92
HCP0191,5,3,2,0.6667,53.5,72.0,0.0,1.0,2026-04-18T15:20:41.379Z,2026-04-18T05:02:04.137Z,120,120
HCP0193,6,3,3,1.0000,67.67,77.0,4.0,6.0,2026-08-03T09:41:22.758Z,2026-08-03T09:41:22.758Z,13,13
HCP0215,3,2,1,0.5000,45.0,45.0,0.0,0.0,2026-03-06T19:47:35.172Z,2026-02-13T01:14:28.965Z,184,163
HCP0216,4,2,2,1.0000,72.0,92.0,1.0,1.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP0217,3,2,1,0.5000,58.0,58.0,3.0,2.0,2026-03-31T04:02:04.137Z,2026-03-20T19:47:35.172Z,149,138
HCP0234,12,7,5,0.7143,66.4,96.0,0.0,0.0,2026-06-20T19:08:16.551Z,2026-06-07T10:12:24.827Z,70,57
HCP0261,3,2,1,0.5000,52.0,52.0,0.0,0.0,2026-05-22T04:35:10.344Z,2026-04-25T11:20:41.379Z,113,86
HCP0263,7,4,3,0.7500,45.0,54.0,1.0,5.0,2026-06-11T13:49:39.310Z,2026-05-16T20:16:33.103Z,92,66
HCP0270,9,6,3,0.5000,56.33,60.0,5.0,4.0,2026-07-19T10:22:45.517Z,2026-04-25T14:20:41.379Z,113,28
HCP0275,2,1,1,1.0000,48.0,48.0,0.0,2.0,2026-03-20T18:47:35.172Z,2026-03-20T18:47:35.172Z,149,149
HCP0281,9,5,4,0.8000,46.75,53.0,2.0,7.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP0311,4,3,1,0.3333,71.0,71.0,3.0,0.0,2026-05-08T20:35:10.344Z,2026-04-25T11:20:41.379Z,113,100
HCP0336,6,4,2,0.5000,67.0,88.0,0.0,3.0,2026-07-11T03:45:31.034Z,2026-02-06T00:55:51.724Z,191,36
HCP0356,12,6,6,1.0000,47.33,112.0,5.0,3.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP0365,11,6,5,0.8333,52.4,66.0,0.0,3.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP0367,7,4,3,0.7500,49.33,65.0,2.0,1.0,2026-06-20T17:08:16.551Z,2026-04-25T09:20:41.379Z,113,57
HCP0380,4,2,2,1.0000,39.5,41.0,0.0,2.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP0393,13,8,5,0.6250,62.4,72.0,6.0,5.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP0398,4,3,1,0.3333,54.0,54.0,0.0,1.0,2026-07-17T12:41:22.758Z,2026-04-18T04:02:04.137Z,120,30
HCP0418,13,7,6,0.8571,58.33,80.0,3.0,4.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP0435,11,6,5,0.8333,43.0,62.0,3.0,7.0,2026-05-11T19:35:10.344Z,2026-05-02T12:39:18.620Z,106,97
HCP0490,6,3,3,1.0000,42.67,62.0,0.0,1.0,2026-06-21T14:49:39.310Z,2026-06-21T14:49:39.310Z,56,56
HCP0494,11,6,5,0.8333,48.4,81.0,6.0,5.0,2026-07-27T14:00:00.000Z,2026-05-16T23:16:33.103Z,92,20
HCP0521,11,6,5,0.8333,39.8,55.0,2.0,6.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP0543,12,6,6,1.0000,58.83,89.0,4.0,7.0,2026-07-27T05:22:45.517Z,2026-07-27T05:22:45.517Z,20,20
HCP0547,5,4,1,0.2500,20.0,20.0,0.0,4.0,2026-08-09T09:00:00.000Z,2026-05-31T04:53:47.586Z,77,7
HCP0548,6,4,2,0.5000,56.5,57.0,0.0,0.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP0559,7,4,3,0.7500,46.0,59.0,4.0,0.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP0563,7,5,2,0.4000,68.5,96.0,0.0,1.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP0587,4,2,2,1.0000,64.0,102.0,2.0,5.0,2026-06-07T10:12:24.827Z,2026-06-07T10:12:24.827Z,70,70
HCP0592,8,5,3,0.6000,43.67,55.0,3.0,5.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP0596,3,2,1,0.5000,31.0,31.0,0.0,1.0,2026-03-27T23:06:12.413Z,2026-03-27T23:06:12.413Z,142,142
HCP0659,8,4,4,1.0000,72.75,103.0,5.0,3.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP0668,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-07-11T23:04:08.275Z,null,null,36
HCP0692,10,5,5,1.0000,61.8,88.0,8.0,2.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP0698,2,1,1,1.0000,47.0,47.0,0.0,0.0,2026-01-29T15:37:14.482Z,2026-01-29T15:37:14.482Z,199,199
HCP0713,4,2,2,1.0000,44.0,55.0,2.0,2.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP0734,5,3,2,0.6667,55.5,61.0,2.0,8.0,2026-05-17T00:16:33.103Z,2026-05-17T00:16:33.103Z,91,91
HCP0735,7,5,2,0.4000,43.5,61.0,0.0,1.0,2026-07-16T14:41:22.758Z,2026-05-02T16:39:18.620Z,106,31
HCP0743,3,2,1,0.5000,33.0,33.0,0.0,0.0,2026-03-05T12:28:57.931Z,2026-01-22T13:18:37.241Z,206,164
HCP0756,8,4,4,1.0000,67.75,101.0,4.0,5.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP0761,7,4,3,0.7500,43.67,90.0,2.0,2.0,2026-05-31T04:53:47.586Z,2026-05-31T04:53:47.586Z,77,77
HCP0771,11,6,5,0.8333,43.6,66.0,4.0,8.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP0798,3,2,1,0.5000,44.0,44.0,0.0,0.0,2026-05-02T10:39:18.620Z,2026-05-02T10:39:18.620Z,106,106
HCP0830,10,6,4,0.6667,55.5,63.0,1.0,2.0,2026-07-17T06:41:22.758Z,2026-07-05T23:26:53.793Z,42,30
HCP0835,3,2,1,0.5000,67.0,67.0,1.0,0.0,2026-06-28T17:08:16.551Z,2026-06-28T17:08:16.551Z,49,49
HCP0864,4,2,2,1.0000,37.5,57.0,1.0,4.0,2026-04-11T02:43:26.896Z,2026-04-11T02:43:26.896Z,127,127
HCP0885,8,5,3,0.6000,32.0,39.0,3.0,7.0,2026-07-26T05:41:22.758Z,2026-06-21T14:49:39.310Z,56,21
HCP0889,7,4,3,0.7500,63.0,76.0,3.0,5.0,2026-08-03T09:41:22.758Z,2026-08-03T09:41:22.758Z,13,13
HCP0916,9,5,4,0.8000,61.0,84.0,3.0,4.0,2026-08-03T09:41:22.758Z,2026-08-03T09:41:22.758Z,13,13
HCP0922,3,2,1,0.5000,20.0,20.0,0.0,1.0,2026-05-02T11:39:18.620Z,2026-05-02T11:39:18.620Z,106,106
HCP0983,5,3,2,0.6667,55.0,85.0,2.0,1.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP0992,8,5,3,0.6000,53.67,89.0,1.0,0.0,2026-05-22T21:35:10.344Z,2026-03-13T12:28:57.931Z,156,86
HCP0996,7,4,3,0.7500,42.67,53.0,0.0,6.0,2026-06-14T08:31:02.068Z,2026-06-14T08:31:02.068Z,63,63
HCP1001,6,4,2,0.5000,41.5,47.0,4.0,4.0,2026-07-01T01:04:08.275Z,2026-04-04T00:24:49.655Z,134,46
HCP1020,10,6,4,0.6667,54.25,91.0,2.0,8.0,2026-05-09T16:57:55.862Z,2026-05-09T16:57:55.862Z,99,99
HCP1031,6,3,3,1.0000,59.67,96.0,0.0,4.0,2026-03-06T15:10:20.689Z,2026-03-06T15:10:20.689Z,163,163
HCP1035,11,6,5,0.8333,41.2,86.0,4.0,7.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1038,10,6,4,0.6667,72.5,94.0,6.0,2.0,2026-06-21T14:49:39.310Z,2026-06-21T14:49:39.310Z,56,56
HCP1048,15,8,7,0.8750,53.43,97.0,5.0,10.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP1082,6,3,3,1.0000,62.0,89.0,2.0,4.0,2026-05-09T20:57:55.862Z,2026-05-09T20:57:55.862Z,99,99
HCP1095,4,2,2,1.0000,73.0,88.0,2.0,0.0,2026-04-25T13:20:41.379Z,2026-04-25T13:20:41.379Z,113,113
HCP1108,4,3,1,0.3333,41.0,41.0,0.0,0.0,2026-07-09T08:04:08.275Z,2026-03-20T17:47:35.172Z,149,38
HCP1121,12,6,6,1.0000,43.67,81.0,5.0,7.0,2026-06-14T13:31:02.068Z,2026-06-14T13:31:02.068Z,63,63
HCP1149,4,3,1,0.3333,33.0,33.0,1.0,0.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP1160,5,3,2,0.6667,49.0,73.0,3.0,0.0,2026-05-27T15:31:02.068Z,2026-05-02T12:39:18.620Z,106,81
HCP1163,4,2,2,1.0000,73.0,107.0,0.0,4.0,2026-08-03T07:41:22.758Z,2026-08-03T07:41:22.758Z,13,13
HCP1191,9,5,4,0.8000,56.25,66.0,3.0,5.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP1197,6,3,3,1.0000,39.33,49.0,0.0,0.0,2026-06-21T14:49:39.310Z,2026-06-21T14:49:39.310Z,56,56
HCP1206,12,7,5,0.7143,40.6,51.0,3.0,8.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1249,8,5,3,0.6000,31.67,36.0,4.0,0.0,2026-06-23T16:08:16.551Z,2026-06-14T08:31:02.068Z,63,54
HCP1301,8,4,4,1.0000,48.25,67.0,2.0,3.0,2026-07-12T22:45:31.034Z,2026-07-12T22:45:31.034Z,35,35
HCP1315,6,4,2,0.5000,62.0,64.0,3.0,1.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1323,2,1,1,1.0000,23.0,23.0,0.0,3.0,2026-02-20T01:33:06.206Z,2026-02-20T01:33:06.206Z,177,177
HCP1341,13,7,6,0.8571,59.5,86.0,11.0,0.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1345,4,2,2,1.0000,61.0,66.0,1.0,3.0,2026-05-09T18:57:55.862Z,2026-05-09T18:57:55.862Z,99,99
HCP1363,7,4,3,0.7500,55.67,74.0,2.0,2.0,2026-06-14T06:31:02.068Z,2026-06-14T06:31:02.068Z,63,63
HCP1383,3,2,1,0.5000,49.0,49.0,0.0,0.0,2026-07-08T23:04:08.275Z,2026-01-29T21:37:14.482Z,199,39
HCP1393,6,3,3,1.0000,67.67,80.0,1.0,0.0,2026-08-03T10:41:22.758Z,2026-08-03T10:41:22.758Z,13,13
HCP1398,8,4,4,1.0000,76.75,107.0,0.0,5.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1401,9,6,3,0.5000,44.0,62.0,3.0,0.0,2026-05-02T12:39:18.620Z,2026-05-02T12:39:18.620Z,106,106
HCP1431,6,4,2,0.5000,40.0,45.0,1.0,0.0,2026-07-15T10:22:45.517Z,2026-05-31T01:53:47.586Z,77,32
HCP1454,6,3,3,1.0000,48.67,54.0,4.0,1.0,2026-05-02T10:39:18.620Z,2026-05-02T10:39:18.620Z,106,106
HCP1486,11,6,5,0.8333,45.8,61.0,2.0,7.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP1489,6,3,3,1.0000,49.0,70.0,0.0,3.0,2026-07-05T22:26:53.793Z,2026-07-05T22:26:53.793Z,42,42
HCP1526,8,4,4,1.0000,57.75,109.0,3.0,4.0,2026-06-07T03:12:24.827Z,2026-06-07T03:12:24.827Z,70,70
HCP1557,9,5,4,0.8000,31.75,36.0,1.0,2.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1590,11,6,5,0.8333,54.8,80.0,6.0,5.0,2026-07-26T12:41:22.758Z,2026-06-28T17:08:16.551Z,49,21
HCP1595,3,3,0,0.0000,0.0,0.0,0.0,0.0,2026-04-26T20:16:33.103Z,null,null,112
HCP1597,11,6,5,0.8333,66.0,97.0,4.0,7.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP1605,5,4,1,0.2500,36.0,36.0,0.0,0.0,2026-05-08T21:57:55.862Z,2026-04-04T01:24:49.655Z,134,100
HCP1606,10,5,5,1.0000,51.0,70.0,2.0,8.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP1611,9,6,3,0.5000,59.67,111.0,3.0,0.0,2026-07-20T03:04:08.275Z,2026-07-20T03:04:08.275Z,27,27
HCP1612,5,4,1,0.2500,35.0,35.0,0.0,0.0,2026-07-04T01:04:08.275Z,2026-05-02T17:39:18.620Z,106,43
HCP1617,9,5,4,0.8000,62.25,87.0,3.0,8.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP1625,6,4,2,0.5000,32.5,44.0,0.0,3.0,2026-05-11T19:16:33.103Z,2026-05-09T16:57:55.862Z,99,97
HCP1635,6,4,2,0.5000,59.0,69.0,0.0,0.0,2026-07-18T07:04:08.275Z,2026-05-09T18:57:55.862Z,99,29
HCP1686,11,7,4,0.5714,64.5,93.0,3.0,4.0,2026-08-02T17:00:00.000Z,2026-07-20T04:04:08.275Z,27,14
HCP1699,12,7,5,0.7143,55.2,107.0,1.0,9.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP1719,7,5,2,0.4000,39.0,43.0,5.0,0.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1738,9,5,4,0.8000,56.5,87.0,1.0,6.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP1742,4,2,2,1.0000,98.0,111.0,2.0,1.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP1749,6,3,3,1.0000,51.33,62.0,2.0,3.0,2026-06-21T16:49:39.310Z,2026-06-21T16:49:39.310Z,56,56
HCP1753,6,4,2,0.5000,34.5,40.0,2.0,3.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP1772,9,5,4,0.8000,54.5,85.0,2.0,12.0,2026-06-07T05:12:24.827Z,2026-06-07T05:12:24.827Z,70,70
HCP1773,2,1,1,1.0000,55.0,55.0,3.0,0.0,2026-06-21T12:49:39.310Z,2026-06-21T12:49:39.310Z,56,56
HCP1788,11,6,5,0.8333,53.0,84.0,7.0,5.0,2026-06-28T16:08:16.551Z,2026-06-28T16:08:16.551Z,49,49
HCP1816,2,1,1,1.0000,25.0,25.0,2.0,0.0,2026-03-06T13:10:20.689Z,2026-03-06T13:10:20.689Z,163,163
HCP1827,9,5,4,0.8000,79.0,106.0,0.0,6.0,2026-08-03T07:41:22.758Z,2026-08-03T07:41:22.758Z,13,13
HCP1830,8,5,3,0.6000,46.67,71.0,0.0,3.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP1834,2,1,1,1.0000,44.0,44.0,0.0,0.0,2026-03-27T21:06:12.413Z,2026-03-27T21:06:12.413Z,142,142
HCP1856,7,4,3,0.7500,59.33,99.0,0.0,0.0,2026-07-20T04:04:08.275Z,2026-07-20T04:04:08.275Z,27,27
HCP1866,10,6,4,0.6667,45.0,58.0,0.0,5.0,2026-07-08T01:45:31.034Z,2026-06-28T19:08:16.551Z,49,39
HCP1871,6,4,2,0.5000,45.5,51.0,3.0,6.0,2026-08-10T12:00:00.000Z,2026-08-10T12:00:00.000Z,6,6
HCP1880,4,2,2,1.0000,54.0,63.0,2.0,0.0,2026-05-16T21:16:33.103Z,2026-05-16T21:16:33.103Z,92,92
HCP1897,8,5,3,0.6000,42.67,55.0,2.0,1.0,2026-07-12T19:45:31.034Z,2026-07-12T19:45:31.034Z,35,35
HCP1914,12,6,6,1.0000,46.5,63.0,6.0,12.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP1926,11,6,5,0.8333,44.2,75.0,7.0,8.0,2026-06-28T13:08:16.551Z,2026-06-28T13:08:16.551Z,49,49
HCP1934,9,5,4,0.8000,51.75,70.0,5.0,7.0,2026-07-03T00:45:31.034Z,2026-06-21T15:49:39.310Z,56,44
HCP1958,2,1,1,1.0000,23.0,23.0,0.0,1.0,2026-06-14T07:31:02.068Z,2026-06-14T07:31:02.068Z,63,63
HCP1960,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-02-04T03:33:06.206Z,null,null,193
HCP1969,6,4,2,0.5000,33.0,42.0,0.0,0.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP1976,7,5,2,0.4000,45.0,57.0,3.0,0.0,2026-05-19T11:12:24.827Z,2026-04-25T13:20:41.379Z,113,89
HCP0019,3,2,1,0.5000,36.0,36.0,2.0,4.0,2026-06-21T10:49:39.310Z,2026-06-21T10:49:39.310Z,56,56
HCP0038,8,4,4,1.0000,62.5,96.0,1.0,2.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP0050,2,1,1,1.0000,50.0,50.0,0.0,4.0,2026-01-15T15:00:00.000Z,2026-01-15T15:00:00.000Z,213,213
HCP0056,7,4,3,0.7500,45.67,71.0,2.0,0.0,2026-06-29T17:26:53.793Z,2026-06-28T20:08:16.551Z,49,48
HCP0060,3,2,1,0.5000,69.0,69.0,3.0,1.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP0064,6,3,3,1.0000,46.67,74.0,0.0,3.0,2026-07-12T22:45:31.034Z,2026-07-12T22:45:31.034Z,35,35
HCP0112,2,1,1,1.0000,85.0,85.0,0.0,0.0,2026-07-20T04:04:08.275Z,2026-07-20T04:04:08.275Z,27,27
HCP0131,7,4,3,0.7500,42.67,55.0,3.0,4.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP0135,6,3,3,1.0000,36.67,46.0,3.0,5.0,2026-03-27T21:06:12.413Z,2026-03-27T21:06:12.413Z,142,142
HCP0155,6,4,2,0.5000,63.0,77.0,2.0,0.0,2026-05-24T03:35:10.344Z,2026-05-24T03:35:10.344Z,84,84
HCP0157,4,3,1,0.3333,74.0,74.0,0.0,1.0,2026-06-06T05:12:24.827Z,2026-03-13T14:28:57.931Z,156,71
HCP0279,10,5,5,1.0000,34.2,45.0,8.0,3.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP0321,3,2,1,0.5000,33.0,33.0,0.0,0.0,2026-07-12T23:45:31.034Z,2026-07-12T23:45:31.034Z,35,35
HCP0348,3,2,1,0.5000,32.0,32.0,0.0,0.0,2026-05-26T06:31:02.068Z,2026-01-22T19:18:37.241Z,206,82
HCP0353,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-01-31T07:33:06.206Z,null,null,197
HCP0419,10,7,3,0.4286,53.67,70.0,3.0,1.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP0426,5,3,2,0.6667,47.0,50.0,2.0,0.0,2026-04-03T21:24:49.655Z,2026-04-03T21:24:49.655Z,135,135
HCP0434,11,6,5,0.8333,57.4,101.0,1.0,6.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP0440,10,5,5,1.0000,63.6,78.0,11.0,7.0,2026-05-24T00:35:10.344Z,2026-05-24T00:35:10.344Z,84,84
HCP0459,4,2,2,1.0000,52.5,63.0,0.0,1.0,2026-07-12T23:45:31.034Z,2026-07-12T23:45:31.034Z,35,35
HCP0503,2,1,1,1.0000,78.0,78.0,0.0,0.0,2026-05-24T01:35:10.344Z,2026-05-24T01:35:10.344Z,84,84
HCP0526,6,4,2,0.5000,45.0,52.0,0.0,7.0,2026-04-25T14:20:41.379Z,2026-04-25T14:20:41.379Z,113,113
HCP0528,10,7,3,0.4286,37.0,39.0,4.0,3.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP0540,10,5,5,1.0000,54.8,78.0,8.0,3.0,2026-07-12T22:45:31.034Z,2026-07-12T22:45:31.034Z,35,35
HCP0552,3,2,1,0.5000,22.0,22.0,0.0,0.0,2026-05-02T12:39:18.620Z,2026-05-02T12:39:18.620Z,106,106
