hcp_id,total_veeva_interactions,in_person_visits,phone_calls,virtual_meetings,completed_interactions,cancelled_interactions,no_show_interactions,avg_interaction_duration_minutes,max_interaction_duration_minutes,followups_required,last_veeva_activity,last_veeva_engagement,days_since_last_veeva_engagement,days_since_last_veeva_activity
HCP1275,6,5,0,1,6,0,0,42.33,49.0,1,2026-05-25T22:49:01.000Z,2026-05-25T22:49:01.000Z,83,83
HCP1313,10,5,3,2,10,0,0,32.2,57.0,3,2026-07-07T23:03:20.000Z,2026-07-07T23:03:20.000Z,40,40
HCP1330,7,1,2,4,6,0,1,20.86,29.0,3,2026-08-02T06:10:30.000Z,2026-08-02T06:10:30.000Z,14,14
HCP1351,9,6,1,2,8,1,0,33.89,58.0,4,2026-07-28T10:43:01.000Z,2026-07-28T10:43:01.000Z,19,19
HCP1360,8,3,5,0,7,1,0,24.5,60.0,4,2026-08-02T09:07:29.000Z,2026-08-02T09:07:29.000Z,14,14
HCP1364,11,5,3,3,10,1,0,27.09,59.0,4,2026-07-24T20:59:39.000Z,2026-07-24T20:59:39.000Z,23,23
HCP1365,8,4,2,2,7,1,0,31.25,49.0,4,2026-06-16T23:44:07.000Z,2026-06-16T23:44:07.000Z,61,61
HCP1367,3,3,0,0,3,0,0,37.0,48.0,0,2026-06-30T13:32:48.000Z,2026-06-30T13:32:48.000Z,47,47
HCP1377,3,0,3,0,2,0,1,15.33,19.0,2,2026-07-23T12:27:42.000Z,2026-07-23T12:27:42.000Z,24,24
HCP1388,4,1,1,2,3,0,1,31.25,46.0,3,2026-03-30T18:42:24.000Z,2026-03-30T18:42:24.000Z,139,139
HCP1389,6,4,2,0,4,1,1,28.0,48.0,1,2026-08-11T10:16:22.000Z,2026-08-11T10:16:22.000Z,5,5
HCP1415,9,6,2,1,9,0,0,34.78,54.0,4,2026-07-31T16:20:18.000Z,2026-07-31T16:20:18.000Z,16,16
HCP1449,8,6,0,2,8,0,0,38.0,52.0,3,2026-08-10T17:39:32.000Z,2026-08-10T17:39:32.000Z,6,6
HCP1467,7,4,3,0,6,1,0,32.14,53.0,3,2026-08-14T13:39:21.000Z,2026-08-14T13:39:21.000Z,2,2
HCP1483,7,0,5,2,7,0,0,17.71,44.0,4,2026-06-11T21:40:42.000Z,2026-06-11T21:40:42.000Z,66,66
HCP1487,3,2,1,0,3,0,0,36.0,53.0,3,2026-06-21T04:01:35.000Z,2026-06-21T04:01:35.000Z,56,56
HCP1503,9,3,5,1,7,1,1,25.44,60.0,1,2026-06-10T17:54:50.000Z,2026-06-10T17:54:50.000Z,67,67
HCP1532,4,1,3,0,2,1,1,18.75,25.0,1,2026-06-19T00:14:34.000Z,2026-06-19T00:14:34.000Z,58,58
HCP1540,4,1,3,0,3,0,1,17.0,39.0,3,2026-06-28T01:22:20.000Z,2026-04-09T00:48:00.000Z,129,49
HCP1544,8,3,4,1,7,0,1,22.25,50.0,5,2026-06-17T04:21:30.000Z,2026-06-17T04:21:30.000Z,60,60
HCP1574,3,3,0,0,2,1,0,44.67,56.0,1,2026-07-08T14:30:35.000Z,2026-05-23T17:56:56.000Z,85,39
HCP1587,5,3,2,0,5,0,0,36.2,57.0,1,2026-07-01T14:05:50.000Z,2026-07-01T14:05:50.000Z,46,46
HCP1609,4,2,2,0,4,0,0,27.5,59.0,3,2026-07-31T00:44:32.000Z,2026-07-31T00:44:32.000Z,16,16
HCP1621,13,7,5,1,13,0,0,33.62,60.0,7,2026-08-11T19:01:53.000Z,2026-08-11T19:01:53.000Z,5,5
HCP1630,8,5,2,1,7,1,0,33.5,49.0,2,2026-07-31T08:21:25.000Z,2026-07-31T08:21:25.000Z,16,16
HCP1645,9,4,3,2,9,0,0,32.78,58.0,5,2026-08-07T07:22:02.000Z,2026-08-07T07:22:02.000Z,9,9
HCP1656,4,2,2,0,4,0,0,24.0,44.0,3,2026-06-02T04:04:12.000Z,2026-06-02T04:04:12.000Z,75,75
HCP1675,4,1,0,3,3,1,0,32.5,41.0,2,2026-07-18T03:52:37.000Z,2026-07-18T03:52:37.000Z,29,29
HCP1679,2,1,0,1,1,0,1,39.5,56.0,1,2026-07-18T04:07:48.000Z,2026-07-12T16:20:30.000Z,35,29
HCP1696,12,5,4,3,11,1,0,31.83,57.0,3,2026-08-04T20:39:51.000Z,2026-08-04T20:39:51.000Z,12,12
HCP1711,12,5,6,1,10,2,0,24.75,41.0,3,2026-07-28T15:06:38.000Z,2026-07-28T15:06:38.000Z,19,19
HCP1713,10,4,3,3,10,0,0,27.7,55.0,4,2026-07-08T14:22:00.000Z,2026-07-08T14:22:00.000Z,39,39
HCP1756,3,1,1,1,0,2,1,24.67,36.0,0,2026-06-12T05:18:24.000Z,null,null,65
HCP1765,6,4,2,0,5,0,1,33.67,57.0,2,2026-06-06T05:24:50.000Z,2026-06-06T05:24:50.000Z,71,71
HCP1766,5,3,2,0,4,1,0,29.4,49.0,1,2026-07-31T09:37:38.000Z,2026-07-31T09:37:38.000Z,16,16
HCP1776,4,1,2,1,4,0,0,26.0,50.0,1,2026-05-31T04:02:43.000Z,2026-05-31T04:02:43.000Z,77,77
HCP1781,6,3,2,1,5,1,0,29.5,60.0,3,2026-06-13T06:31:50.000Z,2026-06-13T06:31:50.000Z,64,64
HCP1815,10,6,3,1,9,0,1,33.0,60.0,5,2026-08-09T14:38:42.000Z,2026-08-09T14:38:42.000Z,7,7
HCP1825,10,6,3,1,9,1,0,35.7,58.0,4,2026-07-01T04:36:42.000Z,2026-07-01T04:36:42.000Z,46,46
HCP1844,12,7,4,1,8,1,3,33.33,59.0,3,2026-08-09T22:10:40.000Z,2026-08-09T22:10:40.000Z,7,7
HCP1848,3,1,1,1,3,0,0,33.67,57.0,2,2026-07-21T03:50:37.000Z,2026-07-21T03:50:37.000Z,26,26
HCP1862,3,3,0,0,3,0,0,47.33,55.0,2,2026-03-12T08:27:40.000Z,2026-03-12T08:27:40.000Z,157,157
HCP1870,7,4,1,2,7,0,0,39.29,57.0,3,2026-05-19T05:17:07.000Z,2026-05-19T05:17:07.000Z,89,89
HCP1887,10,7,2,1,7,1,2,34.9,53.0,3,2026-06-15T03:59:41.000Z,2026-06-15T03:59:41.000Z,62,62
HCP1911,10,5,3,2,10,0,0,33.2,55.0,7,2026-08-10T13:16:54.000Z,2026-08-10T13:16:54.000Z,6,6
HCP1913,4,1,2,1,4,0,0,27.25,41.0,0,2026-05-26T03:10:07.000Z,2026-05-26T03:10:07.000Z,82,82
HCP1923,3,2,1,0,3,0,0,32.0,54.0,1,2026-03-29T01:06:07.000Z,2026-03-29T01:06:07.000Z,140,140
HCP1931,4,2,1,1,4,0,0,30.25,58.0,3,2026-07-08T04:10:39.000Z,2026-07-08T04:10:39.000Z,39,39
HCP1943,4,2,1,1,4,0,0,27.5,44.0,1,2026-07-28T10:56:08.000Z,2026-07-28T10:56:08.000Z,19,19
HCP1946,3,1,0,2,3,0,0,32.0,46.0,1,2026-04-24T22:07:28.000Z,2026-04-24T22:07:28.000Z,114,114
HCP1951,4,3,0,1,4,0,0,40.5,59.0,3,2026-07-11T10:15:37.000Z,2026-07-11T10:15:37.000Z,36,36
HCP1961,9,2,6,1,9,0,0,21.22,45.0,4,2026-08-09T07:32:53.000Z,2026-08-09T07:32:53.000Z,7,7
HCP1999,6,5,1,0,6,0,0,38.0,57.0,3,2026-07-17T16:41:17.000Z,2026-07-17T16:41:17.000Z,30,30
HCP0018,10,4,2,4,8,2,0,28.3,54.0,4,2026-08-14T22:07:39.000Z,2026-08-14T22:07:39.000Z,2,2
HCP0028,8,4,4,0,8,0,0,21.75,41.0,2,2026-08-08T00:56:50.000Z,2026-08-08T00:56:50.000Z,8,8
HCP0043,12,6,4,2,11,1,0,28.25,54.0,7,2026-08-08T13:34:38.000Z,2026-08-08T13:34:38.000Z,8,8
HCP0125,4,2,1,1,4,0,0,33.75,47.0,1,2026-05-19T10:39:11.000Z,2026-05-19T10:39:11.000Z,89,89
HCP0138,9,4,4,1,8,1,0,29.11,59.0,6,2026-08-01T01:26:50.000Z,2026-06-25T15:04:35.000Z,52,15
HCP0145,6,3,1,2,6,0,0,31.67,46.0,2,2026-06-09T22:23:39.000Z,2026-06-09T22:23:39.000Z,68,68
HCP0151,7,4,2,1,7,0,0,34.14,59.0,3,2026-07-20T03:21:15.000Z,2026-07-20T03:21:15.000Z,27,27
HCP0164,10,7,1,2,7,2,1,43.0,57.0,4,2026-08-09T18:56:20.000Z,2026-08-09T18:56:20.000Z,7,7
HCP0191,6,5,1,0,6,0,0,40.67,52.0,2,2026-05-30T12:28:09.000Z,2026-05-30T12:28:09.000Z,78,78
HCP0193,4,1,3,0,4,0,0,18.25,32.0,2,2026-05-11T22:28:28.000Z,2026-05-11T22:28:28.000Z,97,97
HCP0215,3,0,1,2,2,1,0,25.33,35.0,0,2026-07-31T07:47:28.000Z,2026-07-31T07:47:28.000Z,16,16
HCP0216,6,4,2,0,3,1,2,36.83,56.0,1,2026-05-09T09:03:26.000Z,2026-03-27T04:52:05.000Z,142,99
HCP0217,12,5,3,4,12,0,0,34.25,52.0,7,2026-07-12T00:15:06.000Z,2026-07-12T00:15:06.000Z,35,35
HCP0234,4,1,1,2,4,0,0,24.25,40.0,3,2026-06-10T02:36:06.000Z,2026-06-10T02:36:06.000Z,67,67
HCP0261,4,4,0,0,4,0,0,46.0,54.0,0,2026-08-01T21:05:59.000Z,2026-08-01T21:05:59.000Z,15,15
HCP0263,6,6,0,0,6,0,0,43.0,56.0,3,2026-08-01T14:23:21.000Z,2026-08-01T14:23:21.000Z,15,15
HCP0270,4,2,2,0,4,0,0,26.5,48.0,1,2026-06-28T05:18:48.000Z,2026-06-28T05:18:48.000Z,49,49
HCP0275,4,1,2,1,4,0,0,22.25,44.0,2,2026-06-11T21:55:37.000Z,2026-06-11T21:55:37.000Z,66,66
HCP0281,4,3,1,0,3,0,1,28.25,41.0,1,2026-03-05T18:34:05.000Z,2026-03-05T18:34:05.000Z,164,164
HCP0311,3,0,1,2,3,0,0,23.67,41.0,0,2026-08-12T18:15:12.000Z,2026-08-12T18:15:12.000Z,4,4
HCP0336,12,9,2,1,11,0,1,41.08,58.0,6,2026-06-15T23:07:28.000Z,2026-06-15T23:07:28.000Z,62,62
HCP0356,10,4,3,3,8,1,1,30.6,57.0,3,2026-08-06T10:16:40.000Z,2026-07-10T23:10:32.000Z,37,10
HCP0365,5,2,2,1,5,0,0,31.2,57.0,2,2026-06-19T17:05:03.000Z,2026-06-19T17:05:03.000Z,58,58
HCP0367,11,7,2,2,8,1,2,38.27,60.0,4,2026-08-11T13:05:17.000Z,2026-08-11T13:05:17.000Z,5,5
HCP0380,9,4,3,2,9,0,0,29.33,52.0,4,2026-08-10T12:47:21.000Z,2026-08-10T12:47:21.000Z,6,6
HCP0393,4,2,2,0,3,0,1,29.25,45.0,1,2026-07-12T01:35:23.000Z,2026-07-12T01:35:23.000Z,35,35
HCP0398,7,5,1,1,7,0,0,29.29,43.0,1,2026-07-16T09:04:25.000Z,2026-07-16T09:04:25.000Z,31,31
HCP0418,5,4,0,1,3,2,0,49.0,59.0,2,2026-06-28T09:10:38.000Z,2026-06-28T09:10:38.000Z,49,49
HCP0435,10,5,4,1,10,0,0,25.4,57.0,3,2026-08-05T15:34:14.000Z,2026-08-05T15:34:14.000Z,11,11
HCP0490,5,1,2,2,4,0,1,23.4,45.0,2,2026-06-20T13:49:01.000Z,2026-06-15T00:54:56.000Z,62,57
HCP0494,9,5,2,2,7,1,1,32.44,55.0,5,2026-08-02T04:08:41.000Z,2026-08-02T04:08:41.000Z,14,14
HCP0521,9,3,5,1,7,2,0,22.22,44.0,6,2026-08-13T04:46:12.000Z,2026-08-13T04:46:12.000Z,3,3
HCP0543,5,3,2,0,5,0,0,38.8,59.0,1,2026-07-25T15:56:45.000Z,2026-07-25T15:56:45.000Z,22,22
HCP0547,3,2,0,1,2,1,0,33.0,47.0,2,2026-07-01T14:41:46.000Z,2026-06-22T21:57:26.000Z,55,46
HCP0548,5,2,0,3,4,1,0,41.8,57.0,1,2026-07-15T10:32:54.000Z,2026-07-15T10:32:54.000Z,32,32
HCP0559,7,5,2,0,6,1,0,36.57,60.0,4,2026-08-08T04:56:37.000Z,2026-08-08T04:56:37.000Z,8,8
HCP0563,4,4,0,0,4,0,0,42.25,55.0,3,2026-08-06T02:29:44.000Z,2026-08-06T02:29:44.000Z,10,10
HCP0587,10,4,4,2,10,0,0,26.9,44.0,4,2026-08-03T18:21:07.000Z,2026-08-03T18:21:07.000Z,13,13
HCP0592,3,1,2,0,3,0,0,25.0,54.0,1,2026-05-22T04:26:20.000Z,2026-05-22T04:26:20.000Z,86,86
HCP0596,6,3,1,2,6,0,0,29.33,50.0,3,2026-07-30T13:38:07.000Z,2026-07-30T13:38:07.000Z,17,17
HCP0659,13,5,5,3,11,1,1,21.77,42.0,7,2026-08-01T01:33:34.000Z,2026-08-01T01:33:34.000Z,15,15
HCP0668,6,3,2,1,5,1,0,31.17,54.0,1,2026-05-18T13:39:57.000Z,2026-05-18T13:39:57.000Z,90,90
HCP0692,5,3,0,2,4,1,0,31.6,37.0,2,2026-08-02T10:30:09.000Z,2026-06-28T20:27:54.000Z,49,14
HCP0698,10,4,5,1,7,2,1,27.3,48.0,3,2026-07-06T19:33:39.000Z,2026-07-06T19:33:39.000Z,41,41
HCP0713,10,4,2,4,9,1,0,29.7,56.0,3,2026-07-28T03:24:00.000Z,2026-07-28T03:24:00.000Z,19,19
HCP0734,6,3,2,1,5,1,0,27.83,52.0,2,2026-07-26T18:13:49.000Z,2026-07-26T18:13:49.000Z,21,21
HCP0735,5,1,3,1,5,0,0,21.8,41.0,3,2026-06-11T16:17:32.000Z,2026-06-11T16:17:32.000Z,66,66
HCP0743,5,4,1,0,5,0,0,36.0,58.0,1,2026-07-12T04:21:49.000Z,2026-07-12T04:21:49.000Z,35,35
HCP0756,4,3,1,0,4,0,0,42.5,56.0,1,2026-06-04T10:20:22.000Z,2026-06-04T10:20:22.000Z,73,73
HCP0761,10,8,2,0,9,1,0,37.9,56.0,4,2026-08-07T05:38:31.000Z,2026-08-07T05:38:31.000Z,9,9
HCP0771,6,3,2,1,5,1,0,28.67,54.0,3,2026-07-31T01:32:20.000Z,2026-07-31T01:32:20.000Z,16,16
HCP0798,6,3,3,0,4,2,0,26.33,52.0,2,2026-07-24T07:08:07.000Z,2026-07-24T07:08:07.000Z,23,23
HCP0830,7,1,4,2,5,2,0,25.57,55.0,2,2026-07-21T04:20:05.000Z,2026-07-21T04:20:05.000Z,26,26
HCP0835,12,8,2,2,11,0,1,36.67,60.0,9,2026-08-10T07:14:14.000Z,2026-08-10T07:14:14.000Z,6,6
HCP0864,7,3,3,1,7,0,0,23.0,36.0,2,2026-06-21T10:37:59.000Z,2026-06-21T10:37:59.000Z,56,56
HCP0885,12,7,2,3,12,0,0,33.17,48.0,3,2026-08-09T03:19:14.000Z,2026-08-09T03:19:14.000Z,7,7
HCP0889,6,3,2,1,5,1,0,27.83,37.0,3,2026-03-13T15:39:32.000Z,2026-03-13T15:39:32.000Z,156,156
HCP0891,3,1,2,0,2,1,0,26.0,52.0,1,2026-07-12T12:39:08.000Z,2026-07-12T12:39:08.000Z,35,35
HCP0916,5,1,3,1,5,0,0,18.8,37.0,3,2026-06-20T00:27:45.000Z,2026-06-20T00:27:45.000Z,57,57
HCP0922,6,4,2,0,5,0,1,35.0,60.0,5,2026-07-18T02:11:40.000Z,2026-07-18T02:11:40.000Z,29,29
HCP0983,4,0,2,2,4,0,0,21.0,29.0,0,2026-08-11T22:03:48.000Z,2026-08-11T22:03:48.000Z,5,5
HCP0992,8,6,1,1,8,0,0,35.5,59.0,4,2026-07-28T20:11:34.000Z,2026-07-28T20:11:34.000Z,19,19
HCP0996,12,10,2,0,11,0,1,41.33,59.0,7,2026-08-05T23:23:28.000Z,2026-08-05T23:23:28.000Z,11,11
HCP1001,5,3,1,1,3,1,1,34.6,55.0,1,2026-07-25T12:09:55.000Z,2026-07-25T12:09:55.000Z,22,22
HCP1020,7,2,4,1,5,1,1,21.86,59.0,1,2026-07-01T03:28:56.000Z,2026-07-01T03:28:56.000Z,46,46
HCP1031,11,8,1,2,10,1,0,36.18,56.0,7,2026-07-24T04:17:53.000Z,2026-07-24T04:17:53.000Z,23,23
HCP1035,6,1,5,0,6,0,0,16.5,26.0,3,2026-05-28T00:25:27.000Z,2026-05-28T00:25:27.000Z,80,80
HCP1038,3,3,0,0,3,0,0,39.67,42.0,2,2026-06-01T06:49:09.000Z,2026-06-01T06:49:09.000Z,76,76
HCP1048,10,6,3,1,10,0,0,28.5,52.0,6,2026-07-24T16:40:49.000Z,2026-07-24T16:40:49.000Z,23,23
HCP1082,5,3,1,1,4,1,0,34.8,56.0,1,2026-08-04T09:30:31.000Z,2026-08-04T09:30:31.000Z,12,12
HCP1095,5,3,1,1,4,1,0,27.8,47.0,1,2026-06-15T20:49:52.000Z,2026-05-10T01:49:05.000Z,98,62
HCP1108,6,3,1,2,6,0,0,39.33,58.0,3,2026-08-06T01:53:40.000Z,2026-08-06T01:53:40.000Z,10,10
HCP1121,9,6,2,1,8,1,0,29.89,43.0,4,2026-08-01T04:21:54.000Z,2026-08-01T04:21:54.000Z,15,15
HCP1149,3,3,0,0,3,0,0,34.0,39.0,0,2026-06-19T14:35:39.000Z,2026-06-19T14:35:39.000Z,58,58
HCP1160,11,5,5,1,9,2,0,26.82,54.0,5,2026-07-26T15:20:29.000Z,2026-07-26T15:20:29.000Z,21,21
HCP1163,12,8,2,2,11,1,0,37.33,58.0,6,2026-07-03T13:17:36.000Z,2026-07-03T13:17:36.000Z,44,44
HCP1191,8,4,3,1,6,2,0,34.5,60.0,2,2026-06-27T19:51:22.000Z,2026-06-27T19:51:22.000Z,50,50
HCP1197,8,4,3,1,7,1,0,32.5,55.0,4,2026-08-08T22:47:57.000Z,2026-08-08T22:47:57.000Z,8,8
HCP1206,10,4,4,2,9,0,1,24.3,52.0,3,2026-06-08T07:39:26.000Z,2026-06-08T07:39:26.000Z,69,69
HCP1249,4,1,3,0,4,0,0,20.5,46.0,2,2026-07-11T22:56:46.000Z,2026-07-11T22:56:46.000Z,36,36
HCP1301,4,2,2,0,3,0,1,22.5,42.0,1,2026-05-08T14:11:23.000Z,2026-05-08T14:11:23.000Z,100,100
HCP1315,6,1,3,2,6,0,0,21.5,41.0,3,2026-05-13T13:11:17.000Z,2026-05-13T13:11:17.000Z,95,95
HCP1323,9,3,0,6,8,1,0,38.22,53.0,2,2026-07-19T06:49:51.000Z,2026-07-19T06:49:51.000Z,28,28
HCP1341,13,5,4,4,9,3,1,28.69,47.0,3,2026-07-20T18:32:49.000Z,2026-07-20T18:32:49.000Z,27,27
HCP1345,6,4,0,2,6,0,0,38.5,53.0,3,2026-08-01T22:53:49.000Z,2026-08-01T22:53:49.000Z,15,15
HCP1363,3,1,0,2,2,1,0,28.33,35.0,1,2026-08-03T20:16:16.000Z,2026-06-16T00:31:29.000Z,61,13
HCP1383,7,2,1,4,7,0,0,28.86,59.0,2,2026-07-21T11:51:23.000Z,2026-07-21T11:51:23.000Z,26,26
HCP1393,8,5,2,1,8,0,0,38.0,57.0,4,2026-07-13T06:39:01.000Z,2026-07-13T06:39:01.000Z,34,34
HCP1398,7,3,3,1,7,0,0,25.43,43.0,3,2026-07-24T17:05:00.000Z,2026-07-24T17:05:00.000Z,23,23
HCP1401,2,1,0,1,1,1,0,42.0,53.0,1,2026-04-04T22:10:53.000Z,2026-01-24T13:27:07.000Z,204,134
HCP1431,10,5,3,2,10,0,0,30.1,50.0,3,2026-08-04T01:05:35.000Z,2026-08-04T01:05:35.000Z,12,12
HCP1454,10,6,3,1,9,1,0,33.3,54.0,3,2026-08-14T10:32:39.000Z,2026-08-14T10:32:39.000Z,2,2
HCP1486,7,3,2,2,6,1,0,28.14,50.0,4,2026-07-24T23:16:51.000Z,2026-07-24T23:16:51.000Z,23,23
HCP1489,4,3,0,1,4,0,0,32.0,38.0,4,2026-04-19T10:57:08.000Z,2026-04-19T10:57:08.000Z,119,119
HCP1526,5,4,0,1,4,1,0,44.8,57.0,1,2026-06-01T23:10:14.000Z,2026-06-01T23:10:14.000Z,76,76
HCP1557,7,2,5,0,7,0,0,18.14,46.0,4,2026-06-28T19:02:41.000Z,2026-06-28T19:02:41.000Z,49,49
HCP1590,9,5,3,1,9,0,0,32.0,51.0,5,2026-06-22T04:07:44.000Z,2026-06-22T04:07:44.000Z,55,55
HCP1595,3,2,1,0,3,0,0,36.0,49.0,1,2026-05-11T14:47:54.000Z,2026-05-11T14:47:54.000Z,97,97
HCP1597,7,4,3,0,7,0,0,31.86,55.0,3,2026-05-20T14:41:08.000Z,2026-05-20T14:41:08.000Z,88,88
HCP1605,5,3,1,1,5,0,0,42.4,60.0,2,2026-07-26T17:57:08.000Z,2026-07-26T17:57:08.000Z,21,21
HCP1606,7,3,2,2,6,1,0,26.86,56.0,1,2026-07-17T14:00:42.000Z,2026-07-17T14:00:42.000Z,30,30
HCP1611,8,7,1,0,5,2,1,43.63,60.0,3,2026-08-12T05:04:30.000Z,2026-08-12T05:04:30.000Z,4,4
HCP1612,8,4,3,1,7,0,1,33.38,58.0,6,2026-05-18T23:01:34.000Z,2026-05-18T23:01:34.000Z,90,90
HCP1617,4,1,2,1,4,0,0,25.25,40.0,1,2026-08-13T06:46:17.000Z,2026-08-13T06:46:17.000Z,3,3
HCP1625,9,2,6,1,8,0,1,21.56,43.0,4,2026-07-29T18:50:28.000Z,2026-07-29T18:50:28.000Z,18,18
HCP1635,3,2,1,0,3,0,0,24.0,33.0,2,2026-06-09T22:10:05.000Z,2026-06-09T22:10:05.000Z,68,68
HCP1686,14,4,6,4,13,1,0,26.5,51.0,7,2026-07-18T19:45:16.000Z,2026-07-18T19:45:16.000Z,29,29
HCP1699,3,2,0,1,2,1,0,39.33,59.0,1,2026-05-13T07:41:08.000Z,2026-04-23T06:53:52.000Z,115,95
HCP1719,4,3,0,1,3,1,0,38.5,46.0,3,2026-05-30T22:43:34.000Z,2026-05-30T22:43:34.000Z,78,78
HCP1725,3,2,1,0,3,0,0,33.33,48.0,1,2026-02-25T20:45:29.000Z,2026-02-25T20:45:29.000Z,172,172
HCP1738,10,6,1,3,8,0,2,37.3,59.0,4,2026-07-15T09:52:09.000Z,2026-07-15T09:52:09.000Z,32,32
HCP1742,6,2,3,1,6,0,0,19.5,43.0,1,2026-08-11T07:19:51.000Z,2026-08-11T07:19:51.000Z,5,5
HCP1749,6,3,0,3,6,0,0,36.0,50.0,4,2026-08-02T06:58:55.000Z,2026-08-02T06:58:55.000Z,14,14
HCP1753,11,9,2,0,10,1,0,38.09,60.0,4,2026-08-02T14:33:36.000Z,2026-08-02T14:33:36.000Z,14,14
HCP1772,4,4,0,0,3,1,0,44.25,59.0,1,2026-05-14T23:21:23.000Z,2026-05-14T11:05:19.000Z,94,94
HCP1773,4,4,0,0,4,0,0,42.75,56.0,0,2026-06-13T00:32:13.000Z,2026-06-13T00:32:13.000Z,64,64
HCP1788,9,6,2,1,8,0,1,36.33,54.0,4,2026-08-14T18:18:33.000Z,2026-08-14T18:18:33.000Z,2,2
HCP1816,11,6,4,1,10,1,0,34.0,57.0,3,2026-08-08T15:37:18.000Z,2026-06-22T05:31:19.000Z,55,8
HCP1827,8,6,1,1,7,0,1,37.63,52.0,4,2026-07-09T03:44:37.000Z,2026-07-09T03:44:37.000Z,38,38
HCP1830,7,3,2,2,5,1,1,30.14,60.0,4,2026-07-23T14:54:36.000Z,2026-07-23T14:54:36.000Z,24,24
HCP1834,11,6,3,2,10,1,0,33.64,56.0,8,2026-06-27T00:59:59.000Z,2026-06-27T00:59:59.000Z,50,50
HCP1856,5,2,1,2,4,1,0,34.4,60.0,2,2026-08-02T16:41:27.000Z,2026-06-17T00:34:43.000Z,60,14
HCP1866,8,4,3,1,7,1,0,25.5,49.0,5,2026-07-31T06:15:50.000Z,2026-07-31T06:15:50.000Z,16,16
HCP1871,9,6,2,1,9,0,0,32.89,60.0,5,2026-08-05T13:54:02.000Z,2026-08-05T13:54:02.000Z,11,11
HCP1880,8,4,1,3,8,0,0,35.25,56.0,3,2026-07-16T12:55:13.000Z,2026-07-16T12:55:13.000Z,31,31
HCP1897,5,4,1,0,5,0,0,35.2,54.0,1,2026-07-05T08:46:17.000Z,2026-07-05T08:46:17.000Z,42,42
HCP1914,5,2,1,2,5,0,0,32.2,44.0,3,2026-04-13T13:05:57.000Z,2026-04-13T13:05:57.000Z,125,125
HCP1926,10,6,2,2,8,1,1,32.6,57.0,6,2026-08-01T14:11:39.000Z,2026-08-01T14:11:39.000Z,15,15
HCP1934,5,1,2,2,5,0,0,21.0,42.0,2,2026-07-08T19:46:20.000Z,2026-07-08T19:46:20.000Z,39,39
HCP1958,4,2,1,1,4,0,0,28.5,45.0,1,2026-06-06T20:10:08.000Z,2026-06-06T20:10:08.000Z,71,71
HCP1960,9,4,2,3,6,3,0,27.22,58.0,3,2026-08-08T19:16:10.000Z,2026-08-08T19:16:10.000Z,8,8
HCP1969,7,1,6,0,5,1,1,15.71,29.0,5,2026-08-07T15:34:53.000Z,2026-08-07T15:34:53.000Z,9,9
HCP1976,10,4,4,2,9,0,1,27.3,50.0,4,2026-08-05T01:38:01.000Z,2026-06-29T11:22:34.000Z,48,11
HCP0019,4,2,2,0,2,2,0,30.5,55.0,1,2026-06-16T13:11:48.000Z,2026-06-16T13:11:48.000Z,61,61
HCP0038,12,8,2,2,11,1,0,31.92,58.0,7,2026-08-13T03:30:06.000Z,2026-08-13T03:30:06.000Z,3,3
HCP0050,4,1,3,0,4,0,0,17.0,33.0,1,2026-06-27T16:29:43.000Z,2026-06-27T16:29:43.000Z,50,50
HCP0056,6,1,3,2,5,0,1,24.33,42.0,3,2026-06-21T19:17:40.000Z,2026-05-26T07:38:53.000Z,82,56
HCP0060,4,2,1,1,2,2,0,32.25,50.0,1,2026-07-17T14:33:25.000Z,2026-07-17T14:33:25.000Z,30,30
HCP0064,3,1,2,0,3,0,0,23.67,51.0,1,2026-07-16T20:40:16.000Z,2026-07-16T20:40:16.000Z,31,31
HCP0112,6,2,3,1,5,1,0,25.33,46.0,3,2026-08-05T22:11:22.000Z,2026-08-05T22:11:22.000Z,11,11
HCP0115,10,5,4,1,9,1,0,29.4,59.0,4,2026-08-02T03:19:41.000Z,2026-08-02T03:19:41.000Z,14,14
HCP0131,12,5,3,4,12,0,0,32.67,59.0,8,2026-08-04T13:41:53.000Z,2026-08-04T13:41:53.000Z,12,12
HCP0135,5,2,1,2,4,1,0,33.4,49.0,1,2026-06-02T20:19:30.000Z,2026-05-20T15:57:45.000Z,88,75
HCP0155,10,4,2,4,10,0,0,30.8,52.0,4,2026-07-27T23:14:37.000Z,2026-07-27T23:14:37.000Z,20,20
HCP0157,4,0,1,3,4,0,0,27.75,44.0,1,2026-03-14T03:58:17.000Z,2026-03-14T03:58:17.000Z,155,155
HCP0186,8,6,0,2,8,0,0,44.25,57.0,0,2026-08-05T13:15:34.000Z,2026-08-05T13:15:34.000Z,11,11
HCP0279,8,1,4,3,8,0,0,22.25,41.0,4,2026-07-30T07:50:04.000Z,2026-07-30T07:50:04.000Z,17,17
HCP0321,4,3,1,0,3,0,1,30.5,48.0,2,2026-05-13T22:09:04.000Z,2026-05-13T22:09:04.000Z,95,95
HCP0348,4,1,1,2,3,1,0,27.75,56.0,1,2026-07-24T13:20:42.000Z,2026-07-24T13:20:42.000Z,23,23
HCP0353,9,5,2,2,9,0,0,37.33,55.0,4,2026-06-24T23:11:51.000Z,2026-06-24T23:11:51.000Z,53,53
HCP0419,8,7,1,0,8,0,0,36.13,58.0,5,2026-08-03T18:09:14.000Z,2026-08-03T18:09:14.000Z,13,13
